קלפי,סמל ישוב,שם ישוב,פסולים,בזב,מצביעים,כשרים,אמת,ג,ד,ה,ו,ז,זה,זך,חץ,טב,יש,כ,כן,כץ,ל,מחל,מרצ,נץ,עם,פ,פז,פכ,פץ,ף,צה,ק,קז,קנ,קפ,רק,שס
5680,3000,ירושלים,,434,434,430,27,150,0,0,0,0,0,26,1,59,0,8,32,0,15,37,10,0,0,6,0,0,0,0,0,0,1,5,0,5,48
5690,3000,ירושלים,,393,393,387,26,66,0,0,1,0,0,17,1,49,0,7,21,1,24,48,5,0,2,0,0,0,1,0,0,0,0,4,0,6,108
5720,3000,ירושלים,,270,270,261,10,10,0,0,0,0,12,7,2,22,0,9,32,0,63,36,6,0,1,1,0,0,0,0,0,0,0,1,0,2,47
5730,3000,ירושלים,,406,406,396,17,45,0,0,0,0,15,14,0,38,1,7,32,2,89,50,5,0,0,0,0,0,0,0,0,1,1,2,0,3,74
5740,3000,ירושלים,,360,360,339,16,6,2,0,0,0,15,7,3,23,2,10,31,0,90,53,2,0,0,2,0,1,0,0,0,0,0,4,0,4,68
5750,3000,ירושלים,,355,355,339,12,8,0,0,1,0,10,6,2,31,1,6,29,0,119,43,7,0,0,0,0,1,0,0,0,0,0,5,0,0,58
5760,3000,ירושלים,,238,238,230,10,20,0,0,0,0,11,6,0,20,1,8,21,0,51,27,2,0,0,0,0,0,1,0,0,1,0,2,0,0,49
5770,3000,ירושלים,,640,640,633,0,486,0,0,1,0,0,0,0,2,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,129
5780,3000,ירושלים,,438,438,435,7,231,0,0,0,0,4,3,0,21,0,7,5,0,10,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,127
5790,3000,ירושלים,,406,406,401,35,39,1,0,0,0,0,16,2,77,1,12,56,0,27,47,8,0,0,1,0,0,0,0,0,0,0,7,0,2,70
5870,3000,ירושלים,,246,246,243,21,3,0,0,0,0,7,19,1,18,1,3,37,0,45,53,9,0,0,3,0,0,0,0,0,0,0,3,0,2,18
5880,3000,ירושלים,,517,517,511,2,398,0,0,0,0,0,0,0,5,0,5,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96
5890,3000,ירושלים,,340,340,336,6,170,0,0,0,0,1,6,0,9,0,3,12,0,3,8,1,0,0,0,0,0,0,0,0,0,0,2,0,0,115
5900,3000,ירושלים,,439,439,430,57,2,1,0,0,0,1,31,3,47,0,5,67,0,81,69,13,0,0,3,0,1,0,0,0,0,2,9,0,9,29
5910,3000,ירושלים,,243,243,238,34,1,0,0,2,0,1,22,2,15,2,9,46,0,26,31,6,0,0,0,0,0,0,0,0,1,2,2,0,4,32
5920,3000,ירושלים,,314,314,307,43,2,0,0,0,0,0,21,0,15,0,3,81,0,28,57,13,0,1,3,0,0,0,0,0,0,0,5,0,5,30
5930,3000,ירושלים,,384,384,373,42,2,0,0,0,0,1,24,1,23,0,4,83,0,49,78,8,1,0,7,0,1,0,0,0,0,1,5,0,7,36
5940,3000,ירושלים,,379,379,374,46,5,0,0,0,0,0,29,2,24,0,5,65,1,54,66,12,0,0,0,0,0,1,0,0,0,0,2,0,6,56
5950,3000,ירושלים,,323,323,317,21,11,0,0,1,2,0,15,0,21,0,2,62,0,86,46,8,0,0,0,0,0,0,0,0,0,0,4,0,4,34
5960,3000,ירושלים,,371,371,368,46,11,0,0,0,0,1,28,1,32,0,5,53,0,48,59,7,0,0,1,0,0,0,0,1,0,0,5,0,2,68
5970,3000,ירושלים,,331,331,320,19,8,0,0,2,1,0,8,6,30,0,9,45,1,72,26,8,0,1,2,0,1,0,0,0,0,1,5,0,2,73
5980,3000,ירושלים,,413,413,409,46,6,0,0,1,0,0,29,2,26,0,4,104,0,32,87,15,0,2,1,0,0,0,0,0,0,0,8,0,12,34
5990,3000,ירושלים,,518,518,515,64,6,0,0,0,1,0,30,4,72,1,19,91,0,33,87,14,1,0,6,0,0,0,0,0,0,0,8,0,11,67
6000,3000,ירושלים,,403,403,397,33,8,1,1,1,1,0,21,4,36,0,10,56,0,21,85,7,0,0,2,0,1,0,0,0,0,0,3,0,2,104
6100,3000,ירושלים,,169,169,166,25,0,22,0,11,0,1,2,0,51,0,1,7,0,1,5,8,1,21,0,1,1,0,0,0,3,0,0,0,0,5
6130,3000,ירושלים,,472,472,466,73,3,0,0,0,1,0,37,2,43,1,1,120,0,23,60,33,0,0,9,0,0,0,0,0,0,0,4,0,5,51
6150,3000,ירושלים,,8,8,7,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6310,3000,ירושלים,,227,227,223,7,3,108,0,12,0,0,1,0,0,0,0,5,0,0,1,3,0,81,0,0,0,0,0,0,0,0,0,0,0,2
6340,3000,ירושלים,,432,432,423,57,2,0,0,0,0,1,39,1,57,0,8,91,0,31,57,13,0,0,3,0,0,3,0,0,1,0,12,0,8,39
6350,3000,ירושלים,,419,419,410,37,12,0,0,0,0,4,26,0,39,0,11,67,2,91,69,7,0,0,0,0,0,0,0,0,0,2,3,0,2,38
6370,3000,ירושלים,,370,370,365,21,2,0,0,0,0,3,26,1,30,1,0,53,0,48,81,10,0,0,5,0,0,0,0,0,0,1,7,0,9,67
6380,3000,ירושלים,,308,308,303,25,10,0,0,0,0,3,26,2,34,1,11,49,0,44,45,9,0,0,2,0,0,0,0,0,0,0,4,0,0,38
6390,3000,ירושלים,,446,446,438,86,2,0,0,1,0,2,22,0,32,0,4,119,0,32,72,18,1,0,3,0,0,0,0,1,0,0,4,0,5,34
6400,3000,ירושלים,,384,384,382,63,3,0,0,0,0,0,25,4,26,1,4,83,0,25,63,14,1,0,2,0,0,0,0,0,0,0,13,0,10,45
6410,3000,ירושלים,,452,452,447,69,3,0,0,1,0,2,41,1,43,1,5,116,0,40,65,6,0,0,4,0,1,0,0,0,0,0,6,0,5,38
6420,3000,ירושלים,,345,345,340,51,3,0,0,1,0,0,31,1,24,0,3,95,0,32,50,14,1,0,2,0,0,0,0,0,0,1,7,1,10,13
6430,3000,ירושלים,,316,316,304,50,1,1,0,1,1,0,21,0,47,1,1,45,0,49,34,16,2,0,7,0,0,0,0,0,0,0,7,0,7,13
6440,3000,ירושלים,,479,479,474,65,0,0,0,0,0,2,42,0,34,0,5,144,0,21,75,16,0,0,1,0,0,0,0,0,0,0,6,0,12,51
6491,3000,ירושלים,,202,202,196,31,7,0,0,0,0,1,8,0,29,1,4,26,0,25,26,7,0,0,3,0,0,0,0,0,0,0,5,0,2,21
6492,3000,ירושלים,,145,145,141,17,5,0,0,0,0,1,3,0,23,0,3,25,0,10,25,5,0,0,1,0,1,0,0,0,0,0,5,0,2,15
6500,3000,ירושלים,,291,291,285,14,46,0,0,0,0,11,7,3,19,0,5,32,0,66,25,1,0,1,0,0,0,0,0,1,1,0,0,0,2,51
6510,3000,ירושלים,,344,344,339,3,81,1,0,1,0,17,2,2,15,0,4,9,0,51,37,0,0,0,3,0,0,0,0,0,0,0,1,0,2,110
6580,3000,ירושלים,,347,347,343,6,182,0,1,0,0,1,2,2,12,0,2,11,0,6,11,2,0,0,0,0,0,1,0,1,0,0,0,0,1,102
6590,3000,ירושלים,,499,499,497,22,96,0,0,0,0,1,16,4,138,0,5,56,0,20,52,12,0,0,10,0,0,0,0,0,0,0,5,0,4,56
6600,3000,ירושלים,,510,510,502,29,49,0,0,0,1,0,18,1,47,0,10,43,0,20,64,6,0,0,2,0,0,0,0,0,0,0,2,0,6,204
6680,3000,ירושלים,,133,133,128,21,1,11,0,2,0,0,0,0,47,0,4,16,0,5,2,5,0,2,0,0,0,0,0,0,2,1,0,1,0,8
6690,3000,ירושלים,,442,442,437,49,11,0,1,0,0,0,20,1,118,1,4,66,0,9,68,11,0,0,10,0,0,0,0,0,0,0,11,0,5,52
6710,3000,ירושלים,,480,480,478,70,13,0,0,1,0,0,23,1,91,0,7,95,0,22,55,20,0,0,16,0,0,0,0,1,0,0,2,0,8,53
6720,3000,ירושלים,,462,462,459,14,180,0,0,0,0,0,14,1,52,0,10,20,0,6,29,3,0,0,7,0,0,0,0,0,0,0,0,0,7,116
6730,3000,ירושלים,,388,388,387,36,4,0,0,0,0,0,21,1,51,0,12,55,0,56,72,10,0,0,1,0,0,0,0,0,0,0,4,0,3,61
6740,3000,ירושלים,,313,313,307,32,10,0,0,1,0,1,13,4,26,0,4,52,0,57,47,10,0,0,0,0,0,0,0,0,1,0,4,0,6,39
6750,3000,ירושלים,,468,468,458,58,6,0,0,0,1,1,26,0,36,0,10,79,0,39,69,24,1,0,4,0,0,0,0,0,0,0,9,0,2,93
6760,3000,ירושלים,,306,306,302,29,4,0,0,0,0,0,9,0,30,1,4,55,0,64,43,8,1,0,2,0,1,0,0,0,0,0,4,0,1,46
6770,3000,ירושלים,,384,384,382,46,2,0,0,1,0,0,29,1,40,0,2,92,0,38,61,11,0,0,4,0,0,0,0,0,1,0,7,0,12,35
6780,3000,ירושלים,,473,473,465,53,2,0,0,0,1,0,37,1,55,0,4,91,0,63,90,10,0,0,2,0,0,0,0,0,0,0,5,0,8,43
6790,3000,ירושלים,,371,371,364,22,1,0,0,1,0,1,21,1,21,0,9,44,0,85,60,5,0,0,1,0,0,0,0,0,1,0,6,0,5,80
6800,3000,ירושלים,,446,446,444,88,5,0,0,0,0,0,30,0,43,0,3,97,0,38,76,13,0,0,4,0,0,0,0,0,0,0,1,0,1,45
6811,3000,ירושלים,,224,224,220,18,0,0,0,0,0,0,8,0,15,0,7,47,0,35,35,4,0,0,0,0,1,0,0,0,0,0,0,0,4,46
6812,3000,ירושלים,,211,211,207,19,4,0,0,0,1,0,9,2,16,0,3,37,0,41,32,5,1,0,0,0,0,0,0,0,0,0,4,0,3,30
6820,3000,ירושלים,,312,312,306,36,4,0,0,1,0,0,23,2,32,0,5,54,0,47,54,5,0,1,0,0,0,0,0,0,1,1,1,0,4,35
6830,3000,ירושלים,,429,429,426,46,2,0,0,0,0,1,32,2,47,0,11,86,0,60,69,8,1,0,1,0,0,0,0,0,0,1,5,0,1,53
6840,3000,ירושלים,,414,414,410,52,3,0,1,1,0,0,25,1,52,0,8,55,0,49,72,11,0,0,3,0,0,0,0,0,0,0,3,0,7,67
6850,3000,ירושלים,,440,440,432,41,6,0,0,0,0,0,25,1,45,0,4,77,0,72,81,9,0,0,1,0,0,0,0,0,0,0,9,0,3,58
6860,3000,ירושלים,,531,531,530,110,1,0,0,1,0,1,34,1,29,0,1,182,0,25,83,24,0,0,5,1,0,0,0,0,0,0,8,0,9,15
6870,3000,ירושלים,,437,437,436,58,4,1,0,0,0,0,35,0,64,0,9,104,0,35,54,4,0,0,6,0,0,0,0,0,2,1,8,0,6,45
6880,3000,ירושלים,,388,388,382,43,7,0,1,0,0,0,22,0,43,0,16,46,0,52,73,10,1,0,1,0,0,0,0,0,0,0,1,0,2,64
6890,3000,ירושלים,,434,434,428,41,7,0,0,0,0,0,25,0,132,1,7,50,0,32,48,9,1,0,0,0,1,0,0,0,0,1,2,0,5,66
6900,3000,ירושלים,,60,60,57,3,0,0,0,0,0,3,1,0,11,0,0,6,0,7,13,2,0,0,0,0,0,0,0,0,0,0,1,0,1,9
6910,3000,ירושלים,,264,264,260,25,4,0,0,0,0,0,11,1,17,0,5,25,0,59,46,6,0,0,0,0,0,1,0,0,0,0,3,0,0,57
6920,3000,ירושלים,,450,450,443,68,5,0,0,0,1,1,24,1,63,0,9,71,0,34,74,15,0,0,0,0,0,0,0,0,0,1,7,0,6,63
6930,3000,ירושלים,,438,438,435,59,4,0,0,0,0,0,27,1,46,0,1,91,0,49,78,15,1,0,0,0,0,0,0,0,2,0,3,0,5,53
6940,3000,ירושלים,,438,438,437,0,331,0,0,0,0,1,0,0,7,0,9,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,83
6970,3000,ירושלים,,390,390,390,0,235,0,0,0,0,0,0,0,14,0,5,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,129
6980,3000,ירושלים,,314,314,312,12,15,0,1,0,0,19,12,0,32,0,6,21,0,81,43,1,0,0,0,0,0,0,0,0,0,0,1,0,0,68
6990,3000,ירושלים,,396,396,385,15,49,0,0,0,0,0,15,0,19,0,5,37,1,78,46,4,0,0,0,0,0,1,0,0,0,0,1,0,4,110
7000,3000,ירושלים,,372,372,364,12,36,2,0,1,1,25,12,0,17,1,7,17,0,43,51,0,1,2,0,0,0,0,0,0,0,0,3,0,1,132
7010,3000,ירושלים,,290,290,284,14,12,0,0,1,0,10,4,0,17,1,7,27,0,78,40,1,0,0,0,0,0,1,0,0,0,2,0,0,1,68
7020,3000,ירושלים,,250,250,244,11,14,0,0,0,0,3,5,1,16,0,7,27,0,89,46,2,2,0,0,0,0,0,0,0,1,1,2,0,1,16
7030,3000,ירושלים,,580,580,573,1,324,0,0,0,0,0,0,0,6,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231
7040,3000,ירושלים,,319,319,319,20,48,0,0,1,0,1,12,1,41,2,6,32,0,40,38,4,0,0,0,0,0,0,0,0,0,0,2,0,2,69
7050,3000,ירושלים,,461,461,455,15,71,0,1,0,0,0,17,0,87,2,17,34,0,38,41,3,1,0,2,0,0,0,0,0,0,0,3,0,3,120
7060,3000,ירושלים,,481,481,479,62,11,0,0,1,0,0,36,3,79,0,4,90,0,19,80,18,0,0,10,0,0,0,0,0,0,0,4,0,8,54
7070,3000,ירושלים,,397,397,395,8,193,0,0,0,0,0,4,1,19,0,11,8,0,11,17,2,0,0,0,0,0,0,0,0,0,0,1,0,2,118
7080,3000,ירושלים,,361,361,355,14,18,0,0,0,0,3,8,0,54,0,5,43,0,35,36,4,1,0,3,1,0,0,0,0,0,0,2,0,0,128
7090,3000,ירושלים,,526,526,525,78,11,0,0,3,0,0,13,4,128,0,2,105,0,18,55,42,1,0,29,0,0,0,0,0,0,0,4,0,6,26
7100,3000,ירושלים,,346,346,340,14,60,0,1,0,0,0,6,0,36,0,14,35,0,41,0,4,0,0,0,0,0,0,0,0,0,0,4,0,2,123
7110,3000,ירושלים,,532,532,525,6,235,0,0,0,0,0,11,1,49,0,10,23,0,7,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,155
7120,3000,ירושלים,,472,472,466,6,183,0,0,0,0,0,8,0,28,2,12,8,0,23,27,2,0,0,0,0,0,0,0,0,0,1,0,0,2,164
7130,3000,ירושלים,,386,386,378,32,24,1,0,0,0,4,24,0,17,1,2,43,0,91,48,3,0,0,1,1,1,0,0,1,1,0,4,0,1,78
7140,3000,ירושלים,,312,312,307,13,11,0,0,0,0,7,12,0,8,0,5,35,0,96,46,5,1,0,1,0,0,0,0,0,0,0,0,0,3,64
7150,3000,ירושלים,,503,503,502,145,2,0,0,2,0,1,28,1,26,0,2,135,0,18,54,50,0,0,12,0,0,0,0,0,0,0,5,0,10,11
7160,3000,ירושלים,,319,319,316,97,3,3,0,1,0,2,25,2,21,0,1,52,0,18,23,49,0,1,5,0,0,0,0,0,0,0,1,0,8,4
7170,3000,ירושלים,,564,564,561,61,21,0,0,2,0,1,16,2,144,0,14,63,0,24,90,14,0,0,8,0,1,0,0,0,0,0,9,0,8,83
7180,3000,ירושלים,,468,468,464,30,46,0,0,0,0,0,29,1,81,0,9,53,0,19,64,5,0,0,6,0,0,0,0,0,0,0,1,0,6,114
7190,3000,ירושלים,,510,510,505,27,203,0,0,1,0,0,15,0,42,0,14,23,0,32,38,2,0,0,5,0,0,0,0,0,0,0,2,0,3,98
7201,3000,ירושלים,,315,315,309,15,2,1,0,1,0,0,15,1,44,0,5,40,0,64,75,4,0,0,4,0,1,0,0,0,0,0,3,0,4,30
7202,3000,ירושלים,,182,182,180,18,0,0,0,0,0,0,18,1,15,0,3,34,0,34,29,4,0,0,0,0,0,0,0,0,0,0,3,0,4,17
7210,3000,ירושלים,,443,443,436,53,4,1,0,1,0,0,35,2,53,2,10,59,0,85,68,7,0,0,0,0,0,0,0,0,0,2,4,0,7,43
7220,3000,ירושלים,,489,489,484,38,4,1,0,0,0,0,32,1,86,0,5,79,1,81,74,6,1,0,1,0,0,0,1,0,0,1,6,0,11,55
7230,3000,ירושלים,,333,333,330,24,2,0,0,0,0,0,20,0,35,2,1,57,0,40,88,10,0,0,2,1,0,0,0,0,0,0,5,0,4,39
7240,3000,ירושלים,,424,424,416,44,10,0,0,1,0,0,27,1,45,0,6,68,0,73,68,9,0,0,0,0,0,0,1,0,1,1,9,0,2,50
7250,3000,ירושלים,,387,387,377,37,5,0,0,0,0,0,21,2,38,0,5,64,0,70,70,8,0,0,2,1,0,0,1,0,0,0,7,0,5,41
7260,3000,ירושלים,,424,424,419,33,6,0,0,0,0,0,25,0,40,0,3,74,0,69,81,12,0,0,0,0,0,2,0,0,1,0,6,0,4,63
7270,3000,ירושלים,,444,444,440,38,1,1,0,0,0,0,32,0,57,2,10,70,0,40,99,9,1,0,3,0,0,1,0,0,0,0,4,0,12,60
7280,3000,ירושלים,,524,524,511,32,4,0,0,1,0,0,22,1,26,1,9,93,3,154,84,9,2,0,6,0,1,0,0,0,0,2,4,0,7,50
7290,3000,ירושלים,,418,418,415,16,4,1,0,0,0,0,8,1,30,1,4,56,0,126,92,4,0,0,0,0,0,0,0,0,0,0,3,0,5,64
7300,3000,ירושלים,,497,497,484,76,0,0,1,0,0,0,41,0,49,0,6,131,0,47,69,12,0,0,4,0,0,0,0,0,0,0,5,0,11,32
7310,3000,ירושלים,,502,502,487,22,1,0,0,0,0,2,10,0,48,0,10,76,0,158,99,4,0,0,0,1,0,0,0,0,0,1,11,0,0,44
7320,3000,ירושלים,,369,369,365,44,2,0,0,0,0,0,33,1,37,0,5,71,0,35,81,7,0,0,0,0,0,0,0,0,0,1,2,0,1,45
7330,3000,ירושלים,,468,468,462,46,3,0,0,0,0,0,32,0,83,1,5,82,0,34,82,6,0,0,2,0,0,0,0,0,1,2,3,0,6,74
7340,3000,ירושלים,,388,388,384,37,2,1,0,0,2,0,27,2,57,0,5,86,0,37,78,4,0,0,0,0,0,1,0,0,0,0,3,0,3,39
7350,3000,ירושלים,,409,409,407,31,3,0,0,0,0,1,13,0,103,0,15,39,0,44,70,8,1,0,3,0,0,0,1,0,0,0,4,0,8,63
7360,3000,ירושלים,,451,451,438,40,9,0,0,0,0,0,30,5,36,0,3,72,0,111,62,6,1,0,0,0,1,0,0,0,0,1,6,0,2,53
7371,3000,ירושלים,,286,286,283,21,5,0,0,0,0,1,15,2,34,0,1,68,0,47,42,4,1,0,3,0,0,1,0,0,0,2,5,0,8,23
7372,3000,ירושלים,,260,260,258,24,2,0,0,0,0,0,18,0,37,0,4,48,0,44,39,3,0,0,1,0,0,0,0,1,0,0,0,0,2,35
7380,3000,ירושלים,,467,467,455,58,6,0,0,1,0,6,33,1,68,0,5,61,0,71,69,8,1,0,2,0,0,0,0,0,0,1,2,0,5,57
7390,3000,ירושלים,,417,417,413,40,5,0,0,0,0,0,16,1,64,1,4,79,0,72,70,9,0,0,2,0,0,0,0,0,0,0,4,0,4,42
7400,3000,ירושלים,,499,499,492,48,4,0,0,2,1,0,34,0,61,0,11,80,0,64,72,12,0,0,2,0,0,0,0,0,0,1,7,0,3,90
7430,3000,ירושלים,,306,306,305,11,3,0,0,0,0,0,12,0,75,0,9,47,0,24,59,5,1,0,3,0,0,1,0,0,0,2,2,0,4,47
7440,3000,ירושלים,,470,470,464,29,3,0,0,1,0,0,35,0,111,0,2,93,0,47,79,4,0,0,5,0,0,0,0,0,0,0,3,0,5,47
7450,3000,ירושלים,,360,360,350,20,14,0,0,0,0,4,10,1,29,0,4,51,0,90,61,5,0,0,0,0,0,0,0,0,0,2,2,0,5,52
7460,3000,ירושלים,,430,430,423,10,4,0,0,1,0,4,14,2,44,4,8,56,0,120,83,4,0,0,2,0,0,1,0,0,0,1,2,0,6,57
7470,3000,ירושלים,,456,456,448,31,5,0,0,1,0,6,24,0,52,1,7,67,0,91,92,4,0,0,2,0,2,0,0,0,0,0,4,0,6,53
7480,3000,ירושלים,,408,408,404,29,2,0,0,1,0,0,27,2,76,0,7,56,0,61,73,7,0,2,2,0,0,0,0,0,0,1,4,0,0,54
7490,3000,ירושלים,,502,502,492,44,2,0,0,1,1,11,25,0,61,0,5,74,1,73,102,6,1,0,0,2,0,0,0,2,1,0,3,0,9,68
7500,3000,ירושלים,,363,363,357,24,0,0,0,0,1,1,17,0,32,0,5,63,0,100,66,4,0,1,4,0,0,1,0,0,2,0,1,0,5,30
7510,3000,ירושלים,,356,356,351,25,8,0,0,0,0,1,25,1,63,0,1,53,0,51,68,8,3,0,3,0,0,0,0,0,0,0,3,0,6,32
7520,3000,ירושלים,,332,332,319,12,6,0,0,0,0,0,15,2,43,1,3,49,0,106,49,6,0,0,0,0,0,0,0,0,0,1,0,0,3,23
7530,3000,ירושלים,,463,463,460,31,5,0,0,0,0,1,18,2,87,1,4,71,0,63,89,12,0,0,4,0,0,0,0,0,0,0,7,0,4,61
7540,3000,ירושלים,,369,369,369,27,5,2,0,0,0,0,20,1,87,0,7,63,0,18,96,5,0,0,2,0,0,0,0,0,0,0,3,0,3,30
7550,3000,ירושלים,,461,461,456,49,5,0,0,0,0,0,36,0,46,1,7,102,0,57,75,11,0,0,4,0,0,0,0,0,0,0,6,0,9,48
7560,3000,ירושלים,,372,372,370,29,5,0,0,0,0,1,29,0,26,0,2,105,0,45,66,16,0,0,0,1,0,0,0,0,0,0,7,1,6,31
7570,3000,ירושלים,,473,473,463,47,7,0,0,4,0,1,33,0,58,0,7,84,0,69,89,8,0,0,2,0,0,0,1,0,0,0,5,0,9,39
7580,3000,ירושלים,,474,474,467,30,1,0,0,0,0,0,29,0,46,0,11,91,0,117,74,5,0,0,2,0,0,0,1,0,0,0,3,0,5,52
7590,3000,ירושלים,,386,386,366,36,4,0,0,0,0,1,33,1,46,1,3,57,0,54,71,3,0,0,4,0,1,0,0,0,0,0,4,0,6,41
7600,3000,ירושלים,,362,362,352,14,5,0,0,0,0,4,8,1,11,0,3,28,0,125,54,9,0,0,0,0,0,0,0,1,0,0,3,0,6,80
7610,3000,ירושלים,,365,365,354,14,19,0,0,0,0,7,12,4,38,1,3,36,0,104,37,2,0,0,0,0,0,0,0,0,0,2,3,0,0,72
7620,3000,ירושלים,,421,421,420,0,259,0,0,0,0,0,0,0,11,0,10,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,135
7650,3000,ירושלים,,442,442,434,23,4,0,0,0,0,5,12,0,32,0,5,60,0,111,97,6,0,0,2,0,0,0,0,0,0,1,2,0,5,69
7710,3000,ירושלים,,443,443,441,4,224,0,0,0,0,0,9,0,19,0,10,17,0,14,15,1,0,0,0,0,1,0,0,0,0,0,2,0,0,125
7720,3000,ירושלים,,627,627,625,0,506,0,0,0,0,0,1,0,3,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
7730,3000,ירושלים,,494,494,484,45,89,0,0,0,0,6,31,3,31,1,14,63,0,28,65,17,0,0,3,1,0,0,0,0,0,1,3,0,4,79
7740,3000,ירושלים,,370,370,367,45,9,0,0,0,0,0,20,1,83,0,8,84,0,16,26,13,1,0,4,0,0,0,0,0,0,0,3,0,7,47
7750,3000,ירושלים,,608,608,603,1,497,0,0,0,0,0,1,0,10,0,14,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,71
7760,3000,ירושלים,,555,555,555,6,27,0,0,0,0,0,7,0,317,0,15,21,0,8,60,6,1,0,10,0,0,1,0,0,0,0,3,0,4,69
7770,3000,ירושלים,,479,479,471,10,173,1,0,1,0,0,8,0,20,0,7,34,0,71,23,2,0,0,0,0,0,0,0,0,1,0,0,1,2,117
7780,3000,ירושלים,,614,614,613,7,284,0,0,0,0,0,3,0,50,0,14,13,0,5,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,217
7790,3000,ירושלים,,514,514,512,0,354,0,0,0,0,0,0,0,2,0,8,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
7800,3000,ירושלים,,452,452,447,65,15,0,0,1,0,0,21,1,70,0,6,75,0,28,45,14,0,0,4,0,0,0,0,0,0,0,7,0,9,86
7810,3000,ירושלים,,480,480,473,19,33,0,0,0,0,2,13,1,66,0,13,41,0,39,55,4,3,0,2,0,0,1,0,0,0,0,5,0,5,171
7820,3000,ירושלים,,444,444,444,70,7,0,1,1,0,0,23,2,81,1,7,69,0,14,69,25,1,0,12,0,1,1,0,0,1,0,14,0,11,33
7851,3000,ירושלים,,373,373,370,0,162,0,0,0,0,0,0,0,8,0,15,0,0,1,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,176
7852,3000,ירושלים,,293,293,293,2,157,0,0,0,0,0,0,0,14,0,23,4,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,88
7860,3000,ירושלים,,447,447,446,5,245,0,0,0,0,0,2,0,22,0,9,4,0,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,146
7870,3000,ירושלים,,601,601,597,26,45,0,0,0,0,0,17,0,167,0,18,71,0,19,99,11,0,0,8,0,0,0,0,0,0,0,8,0,3,105
7880,3000,ירושלים,,455,455,454,34,4,0,0,0,1,0,12,3,169,1,6,62,0,19,73,17,0,0,10,0,0,0,0,0,0,0,5,0,11,27
8011,3000,ירושלים,,413,413,409,1,236,0,0,0,0,0,0,0,4,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
8012,3000,ירושלים,,292,292,289,0,206,0,0,0,0,0,0,0,2,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
8020,3000,ירושלים,,565,565,564,0,297,0,0,0,0,0,0,0,19,0,22,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219
8030,3000,ירושלים,,565,565,561,0,472,0,0,0,0,0,0,0,2,0,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
8041,3000,ירושלים,,373,373,369,3,225,0,0,0,0,0,0,0,6,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
8042,3000,ירושלים,,283,283,282,0,210,0,0,0,0,0,1,0,6,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
8050,3000,ירושלים,,562,562,555,0,424,0,0,0,0,0,0,0,4,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
8060,3000,ירושלים,,462,462,462,0,151,0,0,0,0,0,0,0,84,0,13,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,203
8071,3000,ירושלים,,388,388,385,1,232,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
8072,3000,ירושלים,,346,346,344,1,210,0,0,0,0,0,1,0,2,0,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
8080,3000,ירושלים,,619,619,614,0,356,0,0,0,0,0,3,0,40,0,70,0,0,3,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,121
8200,3000,ירושלים,,436,436,421,40,8,1,0,0,0,1,21,1,54,0,10,72,0,71,45,11,0,1,2,0,0,0,0,0,0,1,4,0,5,73
8210,3000,ירושלים,,302,302,294,25,3,0,0,0,0,0,18,1,22,0,7,29,0,39,62,3,1,0,0,0,1,0,0,0,0,1,5,0,1,76
8230,3000,ירושלים,,536,536,532,93,1,0,0,1,0,0,51,2,40,1,2,121,1,55,75,24,0,0,1,0,0,0,0,0,2,0,8,0,10,44
8240,3000,ירושלים,,409,409,403,40,4,0,0,1,0,0,39,0,29,0,6,70,0,51,74,17,2,0,3,0,1,0,0,0,0,0,4,0,3,59
